,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,ActualElapsedTime,AirTime,AirlineID,Altimeter,AltimeterFlag,ArrDel15,ArrDelay,ArrDelayMinutes,ArrTime,ArrTimeBlk,Arr_wban,ArrivalDelayGroups,CRSArrTime,CRSDepTime,CRSElapsedTime,CancellationCode,Cancelled,Carrier,CarrierDelay,Date,DayOfWeek,DayofMonth,DepDel15,DepDelay,DepDelayMinutes,DepTime,DepTimeBlk,Dep_wban,DepartureDelayGroups,Dest,DestCityName,DestState,DestStateFips,DewPointCelsius,DewPointCelsiusFlag,DewPointFarenheit,DewPointFarenheitFlag,Distance,DistanceGroup,Div1Airport,Div1AirportID,Div1AirportSeqID,Div1WheelsOn,DivActualElapsedTime,DivAirportLandings,DivArrDelay,DivDistance,DivReachedDest,Diverted,DryBulbCelsius,DryBulbCelsiusFlag,DryBulbFarenheit,DryBulbFarenheitFlag,FirstDepTime,FlightDate,FlightNum,Flights,HourlyPrecip,HourlyPrecipFlag,LateAircraftDelay,LongestAddGTime,Month,NASDelay,Origin,OriginCityName,OriginState,OriginStateFips,PressureChange,PressureChangeFlag,PressureTendency,PressureTendencyFlag,Quarter,RecordType,RecordTypeFlag,RelativeHumidity,RelativeHumidityFlag,S_Arr_time,S_Dep_time,SeaLevelPressure,SeaLevelPressureFlag,SecurityDelay,SkyCondition,SkyConditionFlag,StationPressure,StationPressureFlag,StationType,TailNum,TaxiIn,TaxiOut,Time,TotalAddGTime,UniqueCarrier,ValueForWindCharacter,ValueForWindCharacterFlag,Visibility,VisibilityFlag,WBAN,WeatherDelay,WeatherType,WeatherTypeFlag,WetBulbCelsius,WetBulbCelsiusFlag,WetBulbFarenheit,WetBulbFarenheitFlag,WheelsOff,WheelsOn,WindDirection,WindDirectionFlag,WindSpeed,WindSpeedFlag,Year,_merge,con,id,key,new_id,sa_time,sd_time,time,region_dep,region_arr,north_dep,north_arr,airport,delay,taxitime,snow,temp,dew_p,precip,vis,winter,airs,airs_cat,melting_snow,freezing_snow,DateStr,congestion,BDL,BOS,BUR,CAE,CHS,CLT,EWN,GSO,GSP,ILM,LAX,LGB,MHT,MYR,OAJ,ONT,ORH,PVD,RDU,SNA
382349,382349,1909,1909,326.0,311.0,20355,30.56, ,0.0,-16.0,0.0,1222.0,1200-1259,23183.0,-2.0,1238,1000,338.0,,0.0,US,,20140418.0,5,18,0.0,-4.0,0.0,956.0,1000-1059,14739.0,-1.0,PHX,"Phoenix, AZ",AZ,4,-1.1, ,30.0, ,2300.0,10,,,,,,0,,,,0.0,5.0, ,41.0, ,,2014-04-18 00:00:00,401,1.0, , ,,,4,,BOS,"Boston, MA",MA,25, , , , ,2,AA, ,65.0, ,2014-04-18 12:38:00,2014-04-18 10:00:00,30.55, ,,OVC026, ,30.53, ,11.0,N829AW,4.0,11.0,954.0,,US, , ,10.0, ,14739.0,, , ,2.5, ,37.0, ,1007.0,1218.0,050, ,11.0, ,2014,both,Dep,515.0,120810,515.0,1238,1000,2014-04-18 09:54:00,North,,1,0,BOS,-4.0,11.0,0,41.0,30.0,0.0,10.0,0,BOS,1,0,0,20140418,665,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
883427,883427,108244,271,44.0,26.0,19790,30.14, ,0.0,-19.0,0.0,1108.0,1100-1159,3870.0,-2.0,1127,1028,59.0,,0.0,DL,,20140731.0,4,31,0.0,-4.0,0.0,1024.0,1000-1059,13874.0,-1.0,GSP,"Greer, SC",SC,45,18.3, ,65, ,153.0,1,,,,,,0,,,,0.0,18.9, ,66, ,,2014-07-31 00:00:00,2250,1.0, , ,,,7,,ATL,"Atlanta, GA",GA,13, , , , ,3,SP, ,M, ,2014-07-31 11:27:00,2014-07-31 10:28:00,M, ,,CLR003 CLR070 CLR100, ,M, ,11.0,N958AT,4.0,14.0,1102.0,,DL, , ,10.00, ,3870.0,, , ,M, ,M, ,1038.0,1104.0,010, , 9, ,2014,both,Arr,921.0,284626,921.0,1127,1028,2014-07-31 11:02:00,,South,0,0,GSP,-19.0,4.0,0,66.0,65.0,0.0,10.0,0,GSP,8,0,0,20140731,42,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1355154,1355154,61767,2096,72.0,54.0,19393,30.24, ,0.0,13.0,13.0,1323.0,1300-1359,23183.0,0.0,1310,1100,70.0,,0.0,WN,,20150224.0,2,24,0.0,11.0,11.0,1111.0,1100-1159,93184.0,0.0,PHX,"Phoenix, AZ",AZ,4,-0.6, ,31, ,338.0,2,,,,,,0,,,,0.0,19.4, ,67, ,,2015-02-24 00:00:00,486,1.0, , ,,,2,,SNA,"Santa Ana, CA",CA,6, , , , ,1,AA, ,26, ,2015-02-24 13:10:00,2015-02-24 11:00:00,30.23, ,,FEW300, ,30.18, ,12.0,N7721E,7.0,11.0,1053.0,,WN, , ,10.0, ,93184.0,, , ,10.0, ,50, ,1122.0,1316.0,330, ,5, ,2015,both,Dep,718.0,303898,718.0,1310,1100,2015-02-24 10:53:00,West,,0,0,SNA,11.0,11.0,0,67.0,31.0,0.0,10.0,1,SNA,19,0,0,20150224,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
883922,883922,108739,147,97.0,80.0,20366,30.01, ,0.0,-20.0,0.0,1431.0,1400-1459,14732.0,-2.0,1451,1300,111.0,,0.0,EV,,20140726.0,6,26,0.0,-6.0,0.0,1254.0,1300-1359,13717.0,-1.0,LGA,"New York, NY",NY,36,24.0, ,75, ,563.0,3,,,,,,0,,,,0.0,31.0, ,88, ,,2014-07-26 00:00:00,5243,1.0, , ,,,7,,MYR,"Myrtle Beach, SC",SC,45, , , , ,3,AA, , 65, ,2014-07-26 14:51:00,2014-07-26 13:00:00,M, ,,SCT026, ,29.98, ,0.0,N720EV,8.0,9.0,1245.0,,EV, , ,10.00, ,13717.0,, , ,25.9, ,79, ,1303.0,1423.0,140, , 7, ,2014,both,Dep,978.0,321575,978.0,1451,1300,2014-07-26 12:45:00,South,,0,0,MYR,-6.0,9.0,0,88.0,75.0,0.0,10.0,0,MYR,13,0,0,20140726,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1095236,1095236,50182,7550,70.0,54.0,19393,29.78, ,0.0,-5.0,0.0,2215.0,2200-2259,23174.0,-1.0,2220,2105,75.0,,0.0,WN,,20140915.0,1,15,0.0,0.0,0.0,2105.0,2100-2159,23293.0,0.0,LAX,"Los Angeles, CA",CA,6,16.1, ,61, ,308.0,2,,,,,,0,,,,0.0,25.6, ,78, ,,2014-09-15 00:00:00,113,1.0, , ,,,9,,SJC,"San Jose, CA",CA,6, , , , ,3,AA, , 56, ,2014-09-15 22:20:00,2014-09-15 21:05:00,29.77, ,,CLR, ,29.43, ,11.0,N210WN,8.0,8.0,2153.0,,WN, , ,10.0, ,23174.0,, , ,19.6, ,67, ,2113.0,2207.0,150, ,6.0, ,2014,both,Arr,388.0,182202,388.0,2220,2105,2014-09-15 21:53:00,,West,0,0,LAX,-5.0,8.0,0,78.0,61.0,0.0,10.0,0,LAX,10,0,0,20140915,1240,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
364687,364687,110296,1899,138.0,119.0,19393,30.31, ,1.0,33.0,33.0,1858.0,1800-1859,13881.0,2.0,1825,1510,135.0,,0.0,WN,30.0,20141201.0,1,1,1.0,30.0,30.0,1540.0,1500-1559,12918.0,2.0,CLT,"Charlotte, NC",NC,37,9.4, ,49.0, ,920.0,4,,,,,,0,,,,0.0,16.1, ,61.0, ,,2014-12-01 00:00:00,3492,1.0, , ,0.0,,12,3.0,HOU,"Houston, TX",TX,48, , , , ,4,AA, ,65.0, ,2014-12-01 18:25:00,2014-12-01 15:10:00,30.30, ,0.0,FEW250, ,29.48, ,11.0,N439WN,11.0,8.0,1852.0,,WN, , ,10.0, ,13881.0,0.0, , ,12.5, ,55.0, ,1548.0,1847.0,190, ,7.0, ,2014,both,Arr,19.0,15682,19.0,1825,1510,2014-12-01 18:52:00,,South,0,0,CLT,33.0,11.0,0,61.0,49.0,0.0,10.0,1,CLT,5,0,0,20141201,1388,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1513995,1513995,109725,7919,174.0,130.0,20355,29.74, ,0.0,7.0,7.0,2140.0,2100-2159,14922.0,0.0,2133,1949,164.0,,0.0,US,,20150326.0,4,26,0.0,-3.0,0.0,1946.0,1900-1959,13881.0,-1.0,MSP,"Minneapolis, MN",MN,27,11.7, ,53, ,930.0,4,,,,,,0,,,,0.0,20.0, ,68, ,,2015-03-26 00:00:00,1865,1.0, , ,,,3,,CLT,"Charlotte, NC",NC,37, , , , ,1,AA, ,59, ,2015-03-26 21:33:00,2015-03-26 19:49:00,29.73, ,,BKN190 OVC250, ,28.92, ,11.0,N917US,4.0,40.0,1952.0,,US, , ,10.0, ,13881.0,, , ,15.2, ,59, ,2026.0,2136.0,210, ,11, ,2015,both,Dep,773.0,381607,773.0,2133,1949,2015-03-26 19:52:00,South,,0,0,CLT,-3.0,40.0,0,68.0,53.0,0.0,10.0,1,CLT,5,0,0,20150326,1268,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1376826,1376826,83439,5714,109.0,85.0,20355,29.72, ,0.0,-4.0,0.0,1711.0,1700-1759,13881.0,-1.0,1715,1525,110.0,,0.0,US,,20150209.0,1,9,0.0,-3.0,0.0,1522.0,1500-1559,94847.0,-1.0,CLT,"Charlotte, NC",NC,37,10.0, ,50, ,500.0,3,,,,,,0,,,,0.0,12.0, ,54, ,,2015-02-09 00:00:00,765,1.0, , ,,,2,,DTW,"Detroit, MI",MI,26, , , , ,1,SP, , 86, ,2015-02-09 17:15:00,2015-02-09 15:25:00,M, ,,BKN007 OVC027, ,28.90, ,11.0,N817AW,10.0,14.0,1735.0,,US, , ,10.0, ,13881.0,, , ,11.0, ,52, ,1536.0,1701.0,170, , 3, ,2015,both,Arr,236.0,415931,236.0,1715,1525,2015-02-09 17:35:00,,South,0,0,CLT,-4.0,10.0,0,54.0,50.0,0.0,10.0,1,CLT,5,0,0,20150209,1158,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
998552,998552,86465,343,93.0,69.0,19790,30.05, ,0.0,-17.0,0.0,2030.0,2000-2059,94847.0,-2.0,2047,1850,117.0,,0.0,DL,,20140804.0,1,4,0.0,7.0,7.0,1857.0,1800-1859,13881.0,0.0,DTW,"Detroit, MI",MI,26,17.8, ,64, ,500.0,3,,,,,,0,,,,0.0,27.2, ,81, ,,2014-08-04 00:00:00,708,1.0, , ,,,8,,CLT,"Charlotte, NC",NC,37, , , , ,3,AA, , 56, ,2014-08-04 20:47:00,2014-08-04 18:50:00,30.02, ,,FEW045 SCT250, ,29.23, ,11.0,N956AT,5.0,19.0,1852.0,,DL, , ,10.0, ,13881.0,, , ,21.0, ,70, ,1916.0,2025.0,100, , 6, ,2014,both,Dep,133.0,84777,133.0,2047,1850,2014-08-04 18:52:00,South,,0,0,CLT,7.0,19.0,0,81.0,64.0,0.0,10.0,0,CLT,5,0,0,20140804,1240,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547108,547108,36462,10732,171.0,158.0,20398,29.98, ,0.0,-10.0,0.0,1730.0,1700-1759,53922.0,-1.0,1740,1240,180.0,,0.0,MQ,,20140505.0,1,5,0.0,-1.0,0.0,1239.0,1200-1259,23174.0,-1.0,XNA,"Fayetteville, AR",AR,5,11.1, ,52.0, ,1371.0,6,,,,,,0,,,,0.0,20.0, ,68.0, ,,2014-05-05 00:00:00,2916,1.0, , ,,,5,,LAX,"Los Angeles, CA",CA,6, , , , ,2,AA, ,57.0, ,2014-05-05 17:40:00,2014-05-05 12:40:00,29.98, ,,FEW045 SCT160 BKN200, ,29.63, ,11.0,N504MQ,3.0,10.0,1253.0,,MQ, , ,10.0, ,23174.0,, , ,14.9, ,59.0, ,1249.0,1727.0,250, ,16.0, ,2014,both,Dep,114.0,358111,114.0,1740,1240,2014-05-05 12:53:00,West,,0,0,LAX,-1.0,10.0,0,68.0,52.0,0.0,10.0,0,LAX,10,0,0,20140505,1289,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
565377,565377,54731,9588,69.0,41.0,19393,29.94, ,1.0,18.0,18.0,1918.0,1900-1959,23174.0,1.0,1900,1755,65.0,,0.0,WN,9.0,20140526.0,1,26,0.0,14.0,14.0,1809.0,1700-1759,23169.0,0.0,LAX,"Los Angeles, CA",CA,6,15.6, ,60.0, ,236.0,1,,,,,,0,,,,0.0,18.3, ,65.0, ,,2014-05-26 00:00:00,1446,1.0, , ,5.0,,5,4.0,LAS,"Las Vegas, NV",NV,32, , , , ,2,AA, ,84.0, ,2014-05-26 19:00:00,2014-05-26 17:55:00,29.93, ,0.0,BKN009, ,29.59, ,11.0,N291WN,15.0,13.0,1853.0,,WN, , ,9.0, ,23174.0,0.0, , ,16.6, ,62.0, ,1822.0,1903.0,260, ,11.0, ,2014,both,Arr,686.0,243723,686.0,1900,1755,2014-05-26 18:53:00,,West,0,0,LAX,18.0,15.0,0,65.0,60.0,0.0,9.0,0,LAX,10,0,0,20140526,1260,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
598923,598923,88277,3969,116.0,94.0,20355,30.1, ,0.0,13.0,13.0,30.0,0001-0559,12849.0,0.0,17,2225,112.0,,0.0,US,,20140509.0,5,9,0.0,9.0,9.0,2234.0,2200-2259,13881.0,0.0,FLL,"Fort Lauderdale, FL",FL,12,17.8, ,64.0, ,631.0,3,,,,,,0,,,,0.0,20.0, ,68.0, ,,2014-05-09 00:00:00,1717,1.0, , ,,,5,,CLT,"Charlotte, NC",NC,37, , , , ,2,AA, ,87, ,2014-05-09 00:17:00,2014-05-09 22:25:00,30.08, ,,OVC150, ,29.28, ,11.0,N186US,3.0,19.0,2252.0,,US, , ,10.0, ,13881.0,, , ,18.6, ,66, ,2253.0,27.0,000, ,0, ,2014,both,Dep,223.0,179915,223.0,17,2225,2014-05-09 22:52:00,South,,0,0,CLT,9.0,19.0,0,68.0,64.0,0.0,10.0,0,CLT,5,0,0,20140509,1312,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
996417,996417,84330,703,89.0,76.0,20409,29.99, ,0.0,-15.0,0.0,1951.0,2000-2059,13880.0,-1.0,2006,1830,96.0,,0.0,B6,,20140805.0,2,5,0.0,-8.0,0.0,1822.0,1800-1859,13743.0,-1.0,CHS,"Charleston, SC",SC,45,23.3, ,74, ,444.0,2,,,,,,0,,,,0.0,27.8, ,82, ,,2014-08-05 00:00:00,1243,1.0, , ,,,8,,DCA,"Washington, DC",VA,51, , , , ,3,AA, , 77, ,2014-08-05 20:06:00,2014-08-05 18:30:00,29.98, ,,FEW045 SCT065 SCT250, ,29.94, ,11.0,N187JB,3.0,10.0,1956.0,,B6, , ,10.0, ,13880.0,, , ,24.6, ,76, ,1832.0,1948.0,180, , 6, ,2014,both,Arr,154.0,398691,154.0,2006,1830,2014-08-05 19:56:00,,South,0,0,CHS,-15.0,3.0,0,82.0,74.0,0.0,10.0,0,CHS,4,0,0,20140805,86,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570704,570704,60058,14915,209.0,185.0,20304,29.98, ,1.0,16.0,16.0,1952.0,1900-1959,23174.0,1.0,1936,1805,211.0,,0.0,OO,2.0,20140507.0,3,7,1.0,18.0,18.0,1823.0,1800-1859,3927.0,1.0,LAX,"Los Angeles, CA",CA,6,8.9, ,48.0, ,1235.0,5,,,,,,0,,,,0.0,15.0, ,59.0, ,,2014-05-07 00:00:00,5620,1.0, , ,14.0,,5,0.0,DFW,"Dallas/Fort Worth, TX",TX,48, , , , ,2,AA, ,67.0, ,2014-05-07 19:36:00,2014-05-07 18:05:00,29.98, ,0.0,CLR, ,29.63, ,11.0,N778SK,4.0,20.0,1953.0,,OO, , ,10.0, ,23174.0,0.0, , ,11.7, ,53.0, ,1843.0,1948.0,240, ,5.0, ,2014,both,Arr,175.0,423570,175.0,1936,1805,2014-05-07 19:53:00,,West,0,0,LAX,16.0,4.0,0,59.0,48.0,0.0,10.0,0,LAX,10,0,0,20140507,1278,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1197313,1197313,26661,2509,157.0,139.0,19805,30.16, ,0.0,-15.0,0.0,2253.0,2300-2359,3927.0,-1.0,2308,1815,173.0,,0.0,AA,,20150114.0,3,14,0.0,1.0,1.0,1816.0,1800-1859,23174.0,0.0,DFW,"Dallas/Fort Worth, TX",TX,48,12.2, ,54.0, ,1235.0,5,,,,,,0,,,,0.0,15.6, ,60.0, ,,2015-01-14 00:00:00,2492,1.0, , ,,,1,,LAX,"Los Angeles, CA",CA,6, , , , ,1,AA, ,81.0, ,2015-01-14 23:08:00,2015-01-14 18:15:00,30.16, ,,FEW200 SCT250, ,29.81, ,11.0,N862AA,5.0,13.0,1753.0,,AA, , ,10.0, ,23174.0,, , ,13.6, ,57.0, ,1829.0,2248.0,250, ,6.0, ,2015,both,Dep,394.0,41573,394.0,2308,1815,2015-01-14 17:53:00,West,,0,0,LAX,1.0,13.0,0,60.0,54.0,0.0,10.0,1,LAX,10,0,0,20150114,1113,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1449445,1449445,45175,272,375.0,343.0,19805,30.02, ,1.0,40.0,40.0,2051.0,2000-2059,23174.0,2.0,2011,1629,402.0,,0.0,AA,39.0,20150325.0,3,25,1.0,67.0,67.0,1736.0,1600-1659,94789.0,4.0,LAX,"Los Angeles, CA",CA,6,11.1, ,52, ,2475.0,10,,,,,,0,,,,0.0,18.9, ,66.0, ,,2015-03-25 00:00:00,133,1.0, , ,1.0,,3,0.0,JFK,"New York, NY",NY,36, , , , ,1,AA, , 61, ,2015-03-25 20:11:00,2015-03-25 16:29:00,30.01, ,0.0,CLR, ,29.67, ,11.0,N794AA,16.0,16.0,1953.0,,AA, , ,10.0, ,23174.0,0.0, , ,14.5, ,58, ,1752.0,2035.0,000, ,0.0, ,2015,both,Arr,639.0,1481,639.0,2011,1629,2015-03-25 19:53:00,,West,0,0,LAX,40.0,16.0,0,66.0,52.0,0.0,10.0,1,LAX,10,0,0,20150325,1177,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
62212,62212,62212,17926,343.0,315.0,20355,29.9, ,0.0,-5.0,0.0,1635.0,1600-1659,23174.0,-1.0,1640,1355,345.0,,0.0,US,,20141011.0,6,11,0.0,-3.0,0.0,1352.0,1300-1359,13739.0,-1.0,LAX,"Los Angeles, CA",CA,6,17.8, ,64, ,2402.0,10,,,,,,0,,,,0.0,20.6, ,69, ,,2014-10-11 00:00:00,781,1.0, , ,,,10,,PHL,"Philadelphia, PA",PA,42, , , , ,4,AA, ,84, ,2014-10-11 16:40:00,2014-10-11 13:55:00,29.90, ,,FEW010 SCT250, ,29.55, ,11.0,N567UW,12.0,16.0,1653.0,,US, , ,9.0, ,23174.0,, , ,18.8, ,66, ,1408.0,1623.0,260, ,13, ,2014,both,Arr,294.0,485264,294.0,1640,1355,2014-10-11 16:53:00,,West,0,0,LAX,-5.0,12.0,0,69.0,64.0,0.0,9.0,0,LAX,10,0,0,20141011,953,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
139739,139739,8437,8437,140.0,97.0,19790,29.67, ,1.0,60.0,60.0,2200.0,2100-2159,94847.0,4.0,2100,1843,137.0,,0.0,DL,0.0,20141106.0,4,6,1.0,57.0,57.0,1940.0,1800-1859,14739.0,3.0,DTW,"Detroit, MI",MI,26,9.0, ,48.0, ,632.0,3,,,,,,0,,,,0.0,9.0, ,48.0, ,,2014-11-06 00:00:00,1623,1.0, , ,57.0,,11,3.0,BOS,"Boston, MA",MA,25, , , , ,4,SP, ,100, ,2014-11-06 21:00:00,2014-11-06 18:43:00,M, ,0.0,BKN004 OVC013, ,29.64, ,11.0,N941DL,7.0,36.0,1833.0,,DL, , ,3.0, ,14739.0,0.0,-RA BR, ,8.8, ,48, ,2016.0,2153.0,060, ,16.0, ,2014,both,Dep,168.0,432421,168.0,2100,1843,2014-11-06 18:33:00,North,,1,0,BOS,57.0,36.0,0,48.0,48.0,0.0,3.0,0,BOS,1,0,0,20141106,683,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327003,327003,72612,2258,225.0,196.0,19977,30.08, ,0.0,9.0,9.0,2242.0,2200-2259,93184.0,0.0,2233,2053,220.0,,0.0,UA,,20141204.0,4,4,0.0,4.0,4.0,2057.0,2000-2059,12960.0,0.0,SNA,"Santa Ana, CA",CA,6,13.9, ,57.0, ,1346.0,6,,,,,,0,,,,0.0,17.8, ,64.0, ,,2014-12-04 00:00:00,234,1.0, , ,,,12,,IAH,"Houston, TX",TX,48, , , , ,4,AA, ,78.0, ,2014-12-04 22:33:00,2014-12-04 20:53:00,30.07, ,,FEW017, ,30.02, ,12.0,N843UA,6.0,23.0,2253.0,,UA, , ,10.0, ,93184.0,, , ,15.5, ,60.0, ,2120.0,2236.0,000, ,0.0, ,2014,both,Arr,155.0,325273,155.0,2233,2053,2014-12-04 22:53:00,,West,0,0,SNA,9.0,6.0,0,64.0,57.0,0.0,10.0,1,SNA,19,0,0,20141204,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1425254,1425254,20984,1033,177.0,166.0,19393,29.72, ,0.0,-13.0,0.0,1907.0,1900-1959,12842.0,-1.0,1920,1610,190.0,,0.0,WN,,20150330.0,1,30,0.0,0.0,0.0,1610.0,1600-1659,14765.0,0.0,TPA,"Tampa, FL",FL,12,-0.6, ,31.0, ,1136.0,5,,,,,,0,,,,0.0,8.9, ,48.0, ,,2015-03-30 00:00:00,862,1.0, , ,,,3,,PVD,"Providence, RI",RI,44, , , , ,1,AA, ,52.0, ,2015-03-30 19:20:00,2015-03-30 16:10:00,29.72, ,,FEW025 FEW090 SCT250, ,29.65, ,11.0,N959WN,4.0,7.0,1551.0,,WN,21, ,10.0, ,14765.0,, , ,4.8, ,41.0, ,1617.0,1903.0,260, ,15.0, ,2015,both,Dep,979.0,501633,979.0,1920,1610,2015-03-30 15:51:00,North,,1,0,PVD,0.0,7.0,0,48.0,31.0,0.0,10.0,1,PVD,17,0,0,20150330,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
283979,283979,29588,4905,117.0,90.0,19790,30.04, ,1.0,17.0,17.0,1942.0,1900-1959,24127.0,1.0,1925,1635,110.0,,0.0,DL,10.0,20141221.0,7,21,0.0,10.0,10.0,1645.0,1600-1659,23174.0,0.0,SLC,"Salt Lake City, UT",UT,49,13.3, ,56, ,590.0,3,,,,,,0,,,,0.0,16.1, ,61, ,,2014-12-21 00:00:00,2004,1.0, , ,0.0,,12,7.0,LAX,"Los Angeles, CA",CA,6, , , , ,4,AA, ,84, ,2014-12-21 19:25:00,2014-12-21 16:35:00,30.03, ,0.0,FEW020 SCT150 BKN200, ,29.69, ,11.0,N820DN,8.0,19.0,1653.0,,DL, , ,5.0, ,23174.0,0.0, , ,14.5, ,58, ,1704.0,1934.0,260, ,9, ,2014,both,Dep,620.0,121001,620.0,1925,1635,2014-12-21 16:53:00,West,,0,0,LAX,10.0,19.0,0,61.0,56.0,0.0,5.0,1,LAX,10,0,0,20141221,1204,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
399135,399135,18695,9322,155.0,132.0,19790,30.67, ,1.0,23.0,23.0,2342.0,2300-2359,14739.0,1.0,2319,1935,164.0,,0.0,DL,0.0,20140417.0,4,17,1.0,32.0,32.0,2007.0,1900-1959,14922.0,2.0,BOS,"Boston, MA",MA,25,-3.3, ,26.0, ,1124.0,5,,,,,,0,,,,0.0,1.7, ,35.0, ,,2014-04-17 00:00:00,868,1.0, , ,23.0,,4,0.0,MSP,"Minneapolis, MN",MN,27, , , , ,2,AA, ,70.0, ,2014-04-17 23:19:00,2014-04-17 19:35:00,30.67, ,0.0,FEW250, ,30.64, ,11.0,N356NW,10.0,13.0,2254.0,,DL, , ,10.0, ,14739.0,0.0, , ,-0.1, ,32.0, ,2020.0,2332.0,060, ,13.0, ,2014,both,Arr,501.0,479410,501.0,2319,1935,2014-04-17 22:54:00,,North,0,1,BOS,23.0,10.0,0,35.0,26.0,0.0,10.0,0,BOS,1,0,0,20140417,671,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1296402,1296402,3015,3015,95.0,72.0,20409,29.98, ,0.0,-9.0,0.0,1712.0,1700-1759,13743.0,-1.0,1721,1540,101.0,,0.0,B6,,20150213.0,5,13,0.0,-3.0,0.0,1537.0,1500-1559,14739.0,-1.0,DCA,"Washington, DC",VA,51,-22.2, ,-8.0, ,399.0,2,,,,,,0,,,,0.0,-8.3, ,17.0, ,,2015-02-13 00:00:00,889,1.0, , ,,,2,,BOS,"Boston, MA",MA,25, , , , ,1,AA, , 32, ,2015-02-13 17:21:00,2015-02-13 15:40:00,29.98, ,,FEW030, ,29.95, ,11.0,N358JB,3.0,20.0,1554.0,,B6,20, ,10.0, ,14739.0,, , ,-10.9, ,12, ,1557.0,1709.0,310, ,11.0, ,2015,both,Dep,468.0,165171,468.0,1721,1540,2015-02-13 15:54:00,North,,1,0,BOS,-3.0,20.0,0,17.0,-8.0,0.0,10.0,1,BOS,1,0,0,20150213,667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
949882,949882,37795,10593,47.0,27.0,20304,29.94, ,1.0,25.0,25.0,1323.0,1200-1259,23188.0,1.0,1258,1205,53.0,,0.0,OO,0.0,20140817.0,7,17,1.0,31.0,31.0,1236.0,1200-1259,23174.0,2.0,SAN,"San Diego, CA",CA,6,17.2, ,63.0, ,109.0,1,,,,,,0,,,,0.0,24.4, ,76.0, ,,2014-08-17 00:00:00,4529,1.0, , ,25.0,,8,0.0,LAX,"Los Angeles, CA",CA,6, , , , ,3,AA, ,64.0, ,2014-08-17 12:58:00,2014-08-17 12:05:00,29.93, ,0.0,FEW040, ,29.59, ,11.0,N613QX,3.0,17.0,1153.0,,OO, , ,10.0, ,23174.0,0.0, , ,19.8, ,68.0, ,1253.0,1320.0,250, ,9.0, ,2014,both,Dep,475.0,266504,475.0,1258,1205,2014-08-17 11:53:00,West,,0,0,LAX,31.0,17.0,0,76.0,63.0,0.0,10.0,0,LAX,10,0,0,20140817,1270,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
472229,472229,91789,506,77.0,51.0,20355,30.05, ,0.0,9.0,9.0,1934.0,1900-1959,13881.0,0.0,1925,1708,77.0,,0.0,US,,20140401.0,2,1,0.0,9.0,9.0,1717.0,1700-1759,13897.0,0.0,CLT,"Charlotte, NC",NC,37,2.8, ,37.0, ,328.0,2,,,,,,0,,,,0.0,20.0, ,68.0, ,,2014-04-01 00:00:00,2080,1.0, , ,,,4,,BNA,"Nashville, TN",TN,47, , , , ,2,AA, ,32.0, ,2014-04-01 19:25:00,2014-04-01 17:08:00,30.03, ,,CLR, ,29.23, ,11.0,N103US,14.0,12.0,1952.0,,US, , ,10.0, ,13881.0,, , ,11.3, ,52.0, ,1729.0,1920.0,180, ,6.0, ,2014,both,Arr,20.0,98624,20.0,1925,1708,2014-04-01 19:52:00,,South,0,0,CLT,9.0,14.0,0,68.0,37.0,0.0,10.0,0,CLT,5,0,0,20140401,1290,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
